Gandalf,"Represents a wise, powerful figure in a fantasy setting, often symbolizing wisdom, guidance, and magical abilities.",0
Garden,"Symbolizes a cultivated area for plants, often representing growth, nature, or a place for relaxation and enjoyment.",2
Gardening,"Represents the activity of cultivating plants, often suggesting nurturing, growth, or the satisfaction of tending to nature.",2
Gazelle,"Indicates an agile, graceful animal, often symbolizing speed, elegance, or the beauty of wildlife.",2
Gecko,"Symbolizes a small, adaptable lizard, often representing versatility, the ability to adapt, or unique environmental interactions.",2
Gem,"Represents precious stones, often symbolizing beauty, value, or the enduring nature of natural materials.",0
Generosity,"Indicates the act of giving selflessly, often representing kindness, selflessness, or the willingness to help others.",2
Genetic Engineering,"Symbolizes the manipulation of genetic material, often representing cutting-edge science, ethical considerations, or the potential for significant advancements.",2
Genie,"Represents a magical being with the power to grant wishes, often symbolizing fantasy, the consequences of desires, or the limits of power.",0
Getting up,"Indicates the act of rising or starting a new day, often representing beginnings, renewal, or the start of new activities.",2
Ghost,"Symbolizes an ethereal presence or the manifestation of something haunting, often representing the past, unresolved issues, or mysterious phenomena.",2
Gift,"Represents a present or offering, often symbolizing generosity, thoughtfulness, or the act of giving.",2
Giraffe,"Indicates a tall, distinctive animal, often symbolizing uniqueness, perspective, or gentle strength.",0
Giving,"Reflects the act of presenting something to others, often suggesting generosity, sharing, or the process of giving.",2
Giving Birth,"Symbolizes the process of childbirth, often representing creation, beginnings, or the start of a new life.",2
Glass,"Indicates a transparent material, often suggesting clarity, fragility, or the barrier between inside and outside.",2
Glassblowing,"Symbolizes the art of shaping glass with heat, often representing creativity, skill, or the transformation of materials.",2
Glasses,"Represents corrective lenses, often symbolizing clarity, improved vision, or the need for assistance in seeing.",2
Gliding,"Indicates smooth, effortless movement, often suggesting ease, grace, or serene progress.",0
Gloves,"Symbolizes protective handwear, often representing safety, warmth, or the need for careful handling.",2
Glowing,"Represents emitting light or radiance, often suggesting positivity, inspiration, or the presence of something bright and noticeable.",2
Glue,"Indicates an adhesive substance, often symbolizing bonding, attachment, or the process of sticking things together.",2
Gnome,"Symbolizes a mythical creature, often representing folklore, whimsy, or small but significant impacts.",0
Goat,"Indicates a versatile, resilient animal, often symbolizing resourcefulness, adaptability, or the simplicity of rural life.",2
Gold,"Represents a precious metal, often symbolizing wealth, value, or the enduring nature of precious materials.",2
Golden Gate Bridge,"Symbolizes a famous landmark, often representing innovation, architectural beauty, or iconic status.",2
Golf,"Indicates a sport involving precision, skill, and often outdoor play, representing leisure, concentration, or the pursuit of perfection in a recreational activity.",2
Golf club,"Symbolizes precision, skill in a specific sport, or leisure activities. It may represent focusing on technique, the enjoyment of a hobby, or social sporting interactions.",2
Gorgon,"Represents a mythical creature, often symbolizing fear, petrification, or formidable challenges. It might suggest facing one's fears or overcoming intimidating obstacles.",0
Gorilla,"Symbolizes strength, natural power, or primal instincts. It may represent leadership, physical power, or a connection to nature and primal energy.",2
Grabbing,"Indicates an act of taking hold of something, often suggesting assertiveness, a desire to control, or seizing opportunities.",0
Grading,"Reflects the process of evaluating or assessing, often suggesting judgment, assigning value, or the need for appraisal in various contexts.",0
Graduating,"Symbolizes the completion of an educational phase, often representing achievement, transitions, or the end of a significant chapter in life.",2
Graduation,"Represents a milestone in education or personal development, often symbolizing accomplishment, transition, or a rite of passage.",2
Graffiti,"Symbolizes artistic expression in public spaces, often representing rebellion, creativity, or making a statement in an unconventional medium.",0
Grand Canyon,"Represents a natural wonder, often symbolizing vastness, beauty, or the awe-inspiring power of nature.",0
Graphic Design,"Symbolizes the process of creating visual content, often representing creativity, visual communication, or artistic skill.",0
Graphic Designer,"Represents a professional in visual arts and design, often suggesting creativity, innovation, or skill in conveying messages visually.",0
